plant_label,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,hour_sin,hour_cos,dow_sin,dow_cos,soil_x_slope,minutes_until_water,risk
Aglaonema,52.0,52.370535714285715,2.25,-0.19272727272727275,0.0,21.9,54.1,21.514,-0.5000000000000004,0.8660254037844384,0.0,1.0,-10.021818181818183,21600.0,0
Aglaonema,51.35,52.169642857142854,-0.6499999999999986,-0.18999999999999992,0.0,21.6,53.3,21.514,0.0,1.0,0.7818314824680298,0.6234898018587336,-9.756499999999996,21600.0,0
Aglaonema,52.85,52.009821428571435,1.5,-0.20363636363636356,0.0,21.5,52.3,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-10.762181818181814,21600.0,0
Aglaonema,51.95,51.793749999999996,-0.8999999999999986,-0.2345454545454544,0.0,21.5,52.0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-12.184636363636356,21600.0,0
Aglaonema,52.0,51.564285714285724,0.04999999999999716,-0.1736363636363636,0.0,21.7,51.4,34.261,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-9.029090909090908,21600.0,0
Aglaonema,50.45,51.36607142857143,-1.5499999999999972,-0.14727272727272717,0.0,21.9,54.7,49.695,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-7.429909090909086,21600.0,0
Aglaonema,49.2,51.199107142857144,-1.25,0.8372727272727274,0.0,22.1,55.4,56.142,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,41.19381818181819,21600.0,0
Aglaonema,49.55,52.027678571428574,0.3499999999999943,-0.11454545454545462,0.0,22.2,54.4,60.928,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-5.675727272727276,21600.0,0
Aglaonema,51.25,51.94553571428571,1.7000000000000028,-0.09818181818181816,0.0,22.2,50.8,33.993,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-5.03181818181818,21600.0,0
Aglaonema,49.45,51.816964285714285,-1.7999999999999972,-0.10454545454545454,0.0,22.4,54.8,28.059,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-5.169772727272727,21600.0,0
Aglaonema,51.15,51.74464285714286,1.6999999999999957,-0.020000000000000025,0.0,22.5,56.8,26.203,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0230000000000012,21600.0,0
Aglaonema,50.05,51.705357142857146,-1.1000000000000014,-0.02545454545454556,0.0,22.5,57.1,18.706,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.2740000000000051,21600.0,0
Aglaonema,51.3,51.70267857142857,1.25,0.05363636363636356,0.0,22.7,58.2,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.7515454545454503,21600.0,0
Aglaonema,48.95,51.71339285714286,-2.3499999999999943,0.023636363636363712,0.0,22.5,58.4,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.1570000000000038,21600.0,0
Aglaonema,48.5,51.728571428571435,-0.45000000000000284,0.010909090909090934,0.0,22.4,58.3,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5290909090909103,21600.0,0
Aglaonema,51.85,51.799107142857146,3.3500000000000014,0.07818181818181826,0.0,22.3,59.1,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4.053727272727277,21600.0,0
Aglaonema,45.6,51.76428571428572,-6.25,-0.15999999999999995,0.0,22.1,58.4,13.797,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-7.295999999999998,21600.0,0
Aglaonema,47.5,51.64107142857142,1.8999999999999986,-0.08181818181818182,0.0,22.1,58.6,35.018,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-3.8863636363636362,21600.0,0
Aglaonema,46.95,51.550892857142856,-0.5499999999999972,-0.09181818181818177,0.0,22.1,58.7,61.123,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-4.310863636363634,21600.0,0
Aglaonema,46.85,51.458928571428565,-0.10000000000000142,-0.0972727272727273,0.0,22.1,58.5,55.092,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-4.557227272727275,21600.0,0
Aglaonema,46.45,51.356249999999996,-0.3999999999999986,-0.12909090909090898,0.0,22.3,59.4,57.289,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-5.996272727272722,21600.0,0
Aglaonema,43.95,51.184821428571425,-2.5,-0.17090909090909087,0.0,22.4,59.2,60.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-7.511454545454544,20012.336439140407,0
Aglaonema,45.15,51.03839285714285,1.1999999999999957,-0.12909090909090912,0.0,22.4,58.7,59.512,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-5.828454545454546,21600.0,0
